City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
388,Constitucion,CL,2021-04-04 19:41:15,-35.3333,-72.4167,61.83,71,16,6.71
389,Rio Gallegos,AR,2021-04-04 19:42:29,-51.6226,-69.2181,46.4,71,75,14.97
390,Thaba Nchu,ZA,2021-04-04 19:44:13,-29.2093,26.839,60.8,67,0,1.14
391,Port Lincoln,AU,2021-04-04 19:42:20,-34.7333,135.8667,61.93,83,0,12.66
392,Camacha,PT,2021-04-04 19:41:24,33.0833,-16.3333,64.4,63,20,3.44
393,Berlevag,NO,2021-04-04 19:44:13,70.8578,29.0864,34.79,97,100,8.66
394,Porbandar,IN,2021-04-04 19:44:13,21.6422,69.6093,79.48,76,0,7.85
395,Tagburos,PH,2021-04-04 19:44:14,9.8286,118.7319,77.2,80,100,1.5
396,San Luis,AR,2021-04-04 19:41:28,-33.295,-66.3356,78.89,41,98,14.03
397,Nanning,CN,2021-04-04 19:44:14,22.8167,108.3167,60.8,94,90,6.71
398,Hobyo,SO,2021-04-04 19:44:14,5.3505,48.5268,82.74,68,54,14.56
399,Hualmay,PE,2021-04-04 19:41:41,-11.0964,-77.6139,74.98,71,32,9.22
400,Dudinka,RU,2021-04-04 19:44:15,69.4058,86.1778,13.03,91,100,11.7
401,Kalmunai,LK,2021-04-04 19:44:15,7.4167,81.8167,78.67,83,84,4.99
402,Armizonskoye,RU,2021-04-04 19:44:15,55.9461,67.6736,33.01,93,100,10.02
403,Mazamari,PE,2021-04-04 19:44:15,-11.3258,-74.5308,83.64,58,74,2.46
404,Arman,RU,2021-04-04 19:44:16,59.7,150.1667,11.39,70,100,8.05
405,Ust-Maya,RU,2021-04-04 19:44:16,60.4167,134.5333,-19.26,100,93,1.32
406,Creel,MX,2021-04-04 19:44:16,27.75,-107.6333,76.32,14,3,4.79
407,Lac Du Bonnet,CA,2021-04-04 19:44:16,50.2536,-96.0612,55.99,59,100,5.01
408,Lang Son,VN,2021-04-04 19:44:17,21.8333,106.7333,64.13,91,100,4.94
409,Sabha,LY,2021-04-04 19:44:17,27.0377,14.4283,76.86,9,44,12.37
410,Komsomolskiy,UZ,2021-04-04 19:41:20,40.4272,71.7189,48.2,87,75,4.07
411,Ormond Beach,US,2021-04-04 19:41:36,29.2858,-81.0559,69.8,52,40,11.5
412,Nabire,ID,2021-04-04 19:44:17,-3.3667,135.4833,74.43,90,82,3.15
413,Shingu,JP,2021-04-04 19:42:29,33.7333,135.9833,58.01,91,100,7.43
414,Tetouan,MA,2021-04-04 19:44:18,35.5711,-5.3724,62.6,77,20,10.36
415,Shimoda,JP,2021-04-04 19:42:26,34.6667,138.95,62.01,100,75,2.3
416,Hurghada,EG,2021-04-04 19:44:18,27.2574,33.8129,69.8,18,0,4.61
417,Zhezkazgan,KZ,2021-04-04 19:41:21,47.8043,67.7144,36.36,95,100,11.74
418,Zhigansk,RU,2021-04-04 19:41:30,66.7697,123.3711,-26.32,100,64,5.08
419,Razdolnoye,RU,2021-04-04 19:44:18,43.55,131.9167,23.0,80,0,4.47
420,Wageningen,NL,2021-04-04 19:44:19,51.9667,5.6667,42.01,81,20,8.05
421,Aanekoski,FI,2021-04-04 19:44:19,62.6946,25.818,39.99,65,0,12.66
422,Cerqueira Cesar,BR,2021-04-04 19:44:19,-23.0356,-49.1661,75.81,50,100,9.17
423,Sobolevo,RU,2021-04-04 19:44:19,54.4299,31.8996,32.61,77,62,6.44
424,Mingguang,CN,2021-04-04 19:44:20,32.7802,117.9638,44.85,57,37,3.53
425,Edinburg,GB,2021-04-04 19:39:53,55.9521,-3.1965,46.4,87,75,19.57
426,Cherskiy,RU,2021-04-04 19:41:31,68.75,161.3,-15.57,99,85,2.71
427,Terrace,CA,2021-04-04 19:44:20,54.5163,-128.6035,37.4,75,75,9.22
428,Guanica,PR,2021-04-04 19:44:20,17.9716,-66.908,82.99,72,66,10.0
429,Bardejov,SK,2021-04-04 19:44:21,49.2918,21.2727,32.0,80,19,5.99
430,Vardo,NO,2021-04-04 19:41:53,70.3705,31.1107,35.51,93,100,20.78
431,Asau,RO,2021-04-04 19:44:21,46.4333,26.4,34.0,58,51,4.07
432,Erdenet,MN,2021-04-04 19:44:21,49.0333,104.0833,33.04,41,16,4.7
433,Sibolga,ID,2021-04-04 19:42:35,1.7427,98.7792,76.59,88,40,2.28
434,Inverell,AU,2021-04-04 19:44:21,-29.7833,151.1167,57.0,86,100,3.18
435,Quatre Cocos,MU,2021-04-04 19:41:32,-20.2078,57.7625,81.0,76,40,7.0
436,Ukiah,US,2021-04-04 19:44:22,39.1502,-123.2078,57.2,58,1,5.75
437,Surgut,RU,2021-04-04 19:43:00,61.25,73.4167,39.2,65,0,6.71
438,Vryburg,ZA,2021-04-04 19:44:22,-26.9566,24.7284,68.5,31,0,5.55
439,Ahipara,NZ,2021-04-04 19:42:11,-35.1667,173.1667,61.38,80,94,4.18
440,Pouembout,NC,2021-04-04 19:44:22,-21.1333,164.9,73.06,83,83,6.6
441,Leningradskiy,RU,2021-04-04 19:42:30,69.3833,178.4167,1.76,92,100,5.21
442,Tres Arroyos,AR,2021-04-04 19:44:23,-38.3739,-60.2798,78.33,40,11,13.62
443,Dinar,TR,2021-04-04 19:44:23,38.065,30.1656,50.0,81,75,9.22
444,Carmen,MX,2021-04-04 19:41:56,18.6333,-91.8333,84.2,42,40,3.44
445,Kavaratti,IN,2021-04-04 19:41:48,10.5669,72.642,82.22,70,50,13.62
446,Great Falls,US,2021-04-04 19:42:11,47.5002,-111.3008,68.0,14,1,27.63
447,Davila,PH,2021-04-04 19:44:23,18.4726,120.5763,77.79,80,6,16.22
448,Codrington,AU,2021-04-04 19:42:26,-38.2667,141.9667,58.89,60,98,7.67
449,Dire,ML,2021-04-04 19:44:24,12.2833,-10.9667,93.38,15,100,3.29
450,Rawlins,US,2021-04-04 19:44:24,41.7911,-107.2387,69.8,13,1,17.27
451,Champerico,GT,2021-04-04 19:44:24,14.3,-91.9167,91.4,55,40,6.91
452,Laguna,US,2021-04-04 19:41:46,38.421,-121.4238,64.0,51,1,4.61
453,Manaira,BR,2021-04-04 19:44:25,-7.7061,-38.1544,78.66,55,100,7.25
454,Dhidhdhoo,MV,2021-04-04 19:44:25,6.8833,73.1,83.16,69,80,12.53
455,Kihei,US,2021-04-04 19:44:25,20.785,-156.4656,73.4,94,40,18.41
456,Stykkisholmur,IS,2021-04-04 19:44:25,65.0757,-22.7297,17.71,53,100,16.64
457,Vagur,FO,2021-04-04 19:44:26,61.4732,-6.8119,25.86,68,100,43.78
458,Tiznit,MA,2021-04-04 19:44:26,29.5833,-9.5,55.62,76,0,3.98
459,Zakharovo,RU,2021-04-04 19:44:26,54.366,39.2792,34.0,60,14,5.61
460,Isangel,VU,2021-04-04 19:41:55,-19.55,169.2667,76.62,73,27,16.37
461,Otradnoye,RU,2021-04-04 19:44:26,59.7775,30.8181,41.0,75,20,6.71
462,Ambanja,MG,2021-04-04 19:44:27,-13.6833,48.45,75.79,91,22,2.57
463,Santa Maria,BR,2021-04-04 19:44:27,-29.6842,-53.8069,86.0,51,20,11.5
464,Ingleside,US,2021-04-04 19:44:27,27.8778,-97.2117,78.01,57,40,13.8
465,Georgetown,MY,2021-04-04 19:42:11,5.4112,100.3354,84.0,89,20,3.98
466,High Level,CA,2021-04-04 19:41:33,58.5169,-117.136,42.8,33,20,13.8
467,Astaneh-Ye Ashrafiyeh,IR,2021-04-04 19:44:28,37.2596,49.9444,52.97,82,5,2.46
468,Wanning,CN,2021-04-04 19:44:28,18.8003,110.3967,74.7,91,4,4.34
469,Miri,MY,2021-04-04 19:44:28,4.4148,114.0089,75.2,94,40,1.14
470,Coos Bay,US,2021-04-04 19:44:28,43.3665,-124.2179,57.99,76,90,14.97
471,Urengoy,RU,2021-04-04 19:44:29,65.9667,78.3667,32.79,94,100,12.12
472,Saint-Leu,RE,2021-04-04 19:44:29,-21.15,55.2833,78.8,73,0,5.75
473,Kaili,ID,2021-04-04 19:44:29,-3.4626,120.2147,68.02,70,100,3.58
474,Abu Samrah,SY,2021-04-04 19:44:30,35.3029,37.1841,52.34,75,1,4.99
475,Oranjemund,NA,2021-04-04 19:42:34,-28.55,16.4333,62.51,96,28,7.4
476,Inverness,GB,2021-04-04 19:41:12,57.4791,-4.224,41.0,60,56,23.02
477,Yuzhno-Kurilsk,RU,2021-04-04 19:44:30,44.0306,145.8556,31.73,84,100,7.58
478,Zima,RU,2021-04-04 19:44:30,53.9202,102.0442,28.67,99,99,2.26
479,Khor,RU,2021-04-04 19:44:30,47.8861,134.9464,33.01,53,99,6.38
480,Virginia Beach,US,2021-04-04 19:44:31,36.8529,-75.978,73.4,23,20,10.36
481,Limbang,MY,2021-04-04 19:44:31,4.75,115.0,77.0,100,75,4.61
482,Xining,CN,2021-04-04 19:42:44,36.6167,101.7667,34.34,63,0,2.15
483,Bida,NG,2021-04-04 19:44:31,9.0833,6.0167,89.87,18,9,3.13
484,Porto Nacional,BR,2021-04-04 19:42:10,-10.7081,-48.4172,89.6,66,20,4.61
485,Chardara,KZ,2021-04-04 19:44:32,41.2547,67.9692,51.57,63,19,11.95
486,Tabuk,PH,2021-04-04 19:44:32,17.4189,121.4443,72.16,87,47,3.29
487,Nome,US,2021-04-04 19:44:32,64.5011,-165.4064,-0.99,78,90,28.77
488,Zinder,NE,2021-04-04 19:44:32,13.8072,8.9881,80.87,9,0,9.44
489,Curup,ID,2021-04-04 19:41:17,-3.4667,102.5333,67.64,90,100,1.99
490,Tual,ID,2021-04-04 19:44:33,-5.6667,132.75,83.61,70,61,4.29
491,Kerema,PG,2021-04-04 19:44:33,-7.9631,145.7785,77.7,81,64,4.63
492,Tawang,IN,2021-04-04 19:44:33,27.5833,91.8667,38.17,62,89,5.01
493,Dunedin,NZ,2021-04-04 19:42:28,-45.8742,170.5036,57.99,70,22,18.19
494,Ust-Kuyga,RU,2021-04-04 19:42:18,70.0167,135.6,-14.76,98,100,5.14
495,Sokoni,TZ,2021-04-04 19:44:34,-6.4333,39.55,82.4,78,20,11.5
496,Ulagan,RU,2021-04-04 19:44:34,50.6321,87.9563,18.9,77,12,3.15
497,Aykhal,RU,2021-04-04 19:44:34,66.0,111.5,-21.82,100,100,5.41
498,Opuwo,NA,2021-04-04 19:44:35,-18.0607,13.84,74.89,43,4,4.7
499,Cody,US,2021-04-04 19:43:41,44.5263,-109.0565,72.0,10,1,13.8
500,Sortland,NO,2021-04-04 19:44:35,68.6949,15.4162,28.4,93,90,9.22
501,Dudhani,IN,2021-04-04 19:44:35,17.3667,76.3667,88.52,16,75,8.88
502,Nemuro,JP,2021-04-04 19:42:08,43.3236,145.575,32.72,83,100,17.45
503,Inongo,CD,2021-04-04 19:44:35,-1.95,18.2667,74.61,91,100,2.28
504,Egvekinot,RU,2021-04-04 19:44:36,66.3167,-179.1667,-8.09,82,39,1.9
505,Vao,NC,2021-04-04 19:41:41,-22.6667,167.4833,75.74,63,3,22.24
506,Cayambe,EC,2021-04-04 19:40:01,0.05,-78.1333,71.6,40,75,4.61
507,Teofilo Otoni,BR,2021-04-04 19:44:36,-17.8575,-41.5053,75.04,90,83,2.35
508,Terrace Bay,CA,2021-04-04 19:44:36,48.7834,-87.1,55.4,37,90,3.44
509,Bend,US,2021-04-04 19:43:34,44.0582,-121.3153,59.0,31,1,8.05
510,Puerto Del Rosario,ES,2021-04-04 19:42:29,28.5004,-13.8627,66.2,63,20,8.05
511,Tamiahua,MX,2021-04-04 19:44:37,21.2667,-97.45,78.96,45,100,12.01
512,Tessalit,ML,2021-04-04 19:44:12,20.1986,1.0114,85.64,6,0,5.48
513,La Palma,US,2021-04-04 19:44:37,33.8464,-118.0467,80.01,68,75,9.22
514,Podporozhye,RU,2021-04-04 19:44:37,60.9112,34.1706,35.94,93,100,12.1
515,Kaeo,NZ,2021-04-04 19:44:38,-35.1,173.7833,57.51,85,100,2.82
516,Mabaruma,GY,2021-04-04 19:43:06,8.2,-59.7833,74.89,97,100,1.41
517,Isabela,PH,2021-04-04 19:44:38,6.7085,121.9711,78.89,83,84,1.79
518,Ancud,CL,2021-04-04 19:41:12,-41.8697,-73.8203,70.0,55,0,9.22
519,Dawei,MM,2021-04-04 19:44:38,14.0833,98.2,74.55,89,100,5.01
520,Kilindoni,TZ,2021-04-04 19:44:39,-7.9139,39.6668,81.81,76,59,12.01
521,Tarakan,ID,2021-04-04 19:44:39,3.3,117.6333,79.79,81,93,4.9
522,Magadan,RU,2021-04-04 19:44:39,59.5667,150.8,12.54,75,100,8.41
523,Banff,CA,2021-04-04 19:44:39,51.1762,-115.5698,42.8,65,55,5.75
524,Hommelvik,NO,2021-04-04 19:44:40,63.4108,10.7942,34.0,80,75,20.71
525,Bogorodskoye,RU,2021-04-04 19:42:14,56.55,37.8833,27.97,91,44,5.35
526,Pierre,US,2021-04-04 19:41:24,44.3683,-100.351,79.0,13,1,16.11
527,Kismayo,SO,2021-04-04 19:43:01,-0.3582,42.5454,82.27,80,100,7.29
528,Makakilo City,US,2021-04-04 19:41:24,21.3469,-158.0858,75.2,64,1,10.36
529,Cumana,VE,2021-04-04 19:44:40,10.4635,-64.1775,80.22,73,54,12.91
530,Macapa,BR,2021-04-04 19:44:41,0.0389,-51.0664,93.2,70,75,9.22
531,Marawi,PH,2021-04-04 19:44:41,7.9986,124.2928,66.92,95,100,0.38
532,Ambilobe,MG,2021-04-04 19:41:22,-13.2,49.05,74.26,94,57,2.91
533,Rosarito,MX,2021-04-04 19:43:33,32.3333,-117.0333,75.0,43,75,4.61
534,Kaiyuan,CN,2021-04-04 19:44:41,23.6977,103.3037,60.17,89,100,3.56
535,Male,MV,2021-04-04 19:44:20,4.1748,73.5089,84.2,84,20,9.22
536,Port Macquarie,AU,2021-04-04 19:41:11,-31.4333,152.9167,64.4,100,40,4.74
537,Yelizovo,RU,2021-04-04 19:44:42,53.1873,158.3805,30.2,74,20,4.47
538,Xai-Xai,MZ,2021-04-04 19:44:42,-25.0519,33.6442,69.94,73,0,5.61
539,Velikiy Ustyug,RU,2021-04-04 19:44:42,60.7644,46.3106,26.29,95,20,4.43
540,Saint-Ambroise,CA,2021-04-04 19:44:43,48.5501,-71.3324,51.01,29,100,11.5
541,Katherine,AU,2021-04-04 19:42:29,-14.4667,132.2667,68.0,83,40,3.44
542,Omboue,GA,2021-04-04 19:42:23,-1.5746,9.2618,78.98,88,100,8.25
543,Flin Flon,CA,2021-04-04 19:42:10,54.7682,-101.865,42.8,39,90,9.22
544,Yendi,GH,2021-04-04 19:43:08,9.4427,-0.0099,95.09,24,11,2.15
545,Dzhebariki-Khaya,RU,2021-04-04 19:44:43,62.2167,135.8,-27.31,99,54,1.54
546,San Patricio,US,2021-04-04 19:42:32,28.017,-97.5169,78.01,57,40,13.8
547,Utena,LT,2021-04-04 19:44:43,55.5,25.6,34.54,79,40,10.98
548,Matamoros,MX,2021-04-04 19:44:44,25.5333,-103.25,80.6,34,1,6.93
549,Svetlaya,RU,2021-04-04 19:44:44,46.5389,138.3297,31.8,60,0,5.64
550,Qandala,SO,2021-04-04 19:41:48,11.472,49.8728,79.27,55,16,2.66
551,Priyutnoye,RU,2021-04-04 19:44:44,46.1011,43.5072,53.06,81,100,14.9
552,Bilma,NE,2021-04-04 19:44:45,18.6853,12.9164,79.02,8,0,7.74
553,Bonavista,CA,2021-04-04 19:44:45,48.6499,-53.1147,42.8,87,100,3.44
554,Cabo San Lucas,MX,2021-04-04 19:39:35,22.8909,-109.9124,91.4,18,1,14.97
555,Sebezh,RU,2021-04-04 19:44:45,56.2955,28.4654,35.55,79,91,10.16
556,Valparaiso,CL,2021-04-04 19:44:45,-33.0393,-71.6273,60.8,100,90,6.91
557,Rossland,CA,2021-04-04 19:44:46,49.0831,-117.8022,37.99,72,100,4.59
558,Bambanglipuro,ID,2021-04-04 19:44:46,-7.95,110.2833,75.88,90,100,4.29
559,Porto Belo,BR,2021-04-04 19:44:46,-27.1578,-48.5531,79.0,65,20,10.36
560,Vallenar,CL,2021-04-04 19:44:47,-28.5708,-70.7581,80.22,31,99,10.69
561,Mubi,NG,2021-04-04 19:44:47,10.2676,13.2644,86.13,14,58,7.83
562,Creston,US,2021-04-04 19:44:47,41.0586,-94.3614,80.6,34,1,23.02
563,Yanam,IN,2021-04-04 19:44:47,16.7333,82.2167,76.82,96,93,1.43
564,Izumo,JP,2021-04-04 19:42:05,35.3667,132.7667,48.2,81,75,14.97
565,Touba,CI,2021-04-04 19:44:48,8.2833,-7.6833,82.09,51,13,4.21
566,Kloulklubed,PW,2021-04-04 19:42:02,7.0419,134.2556,77.0,88,75,6.53
567,Christchurch,NZ,2021-04-04 19:44:48,-43.5333,172.6333,64.99,48,94,5.75
568,Tanout,NE,2021-04-04 19:44:48,14.9709,8.8879,79.88,8,0,10.22
569,Tamandare,BR,2021-04-04 19:44:49,-8.7597,-35.1047,80.74,76,19,9.08
570,Dalby,AU,2021-04-04 19:41:20,-27.1833,151.2667,66.0,92,100,1.99
571,Guerrero Negro,MX,2021-04-04 19:41:20,27.9769,-114.0611,70.12,56,0,16.13
572,Jhang,PK,2021-04-04 19:44:49,33.6748,72.6963,62.92,52,77,9.1
573,Rajmahal,IN,2021-04-04 19:44:49,25.05,87.8333,74.19,49,0,8.25
574,Angoche,MZ,2021-04-04 19:41:52,-16.2325,39.9086,76.5,87,11,7.52
575,Sri Aman,MY,2021-04-04 19:44:50,1.2376,111.4621,78.8,94,100,1.3
576,Clinton,US,2021-04-04 19:42:30,42.587,-82.9199,66.99,34,75,8.05
577,Takoradi,GH,2021-04-04 19:42:43,4.8845,-1.7554,80.62,86,4,7.58
578,Erzin,TR,2021-04-04 19:44:50,36.9559,36.2,61.0,79,7,2.17
579,Irbil,IQ,2021-04-04 19:44:50,36.1926,44.0106,51.8,54,0,1.14
580,Jaguey Grande,CU,2021-04-04 19:44:51,22.5269,-81.1286,80.6,34,40,16.11
581,Litovko,RU,2021-04-04 19:44:51,49.2361,135.1742,31.17,71,80,1.88
582,Turayf,SA,2021-04-04 19:43:34,31.6725,38.6637,60.8,31,0,5.99
